,car-id,days,left-park
4223,20151402081427-528,5,True
4224,20152702082701-295,1,True
4225,20152702082717-764,0,True
4226,20150802090803-274,0,True
4227,20153102093104-707,6,True
4228,20153402093426-354,0,True
4229,20153902093914-109,1,True
4230,20155402095455-468,0,True
4231,20155502095528-51,0,True
4232,20150702100703-979,0,True
4233,20151002101014-792,2,True
4234,20154102104153-159,0,True
4235,20151502111546-232,2,True
4236,20153902113902-855,0,True
4237,20154002114020-604,3,True
4238,20154202114234-259,0,True
4239,20155202115233-71,0,True
4240,20155502115525-896,1,True
4241,20150102120122-682,0,True
4242,20150202120211-959,4,True
4243,20150402120425-392,1,True
4244,20150502120548-840,5,True
4245,20150502120549-28,0,True
4246,20150902120948-733,0,True
4247,20151202121203-224,0,True
4248,20151302121324-471,0,True
4249,20151602121624-797,5,True
4250,20152102122135-146,7,True
4251,20154402124413-668,1,True
4252,20154702124720-238,0,True
4253,20155002125000-291,1,True
4254,20155502125507-435,0,True
4255,20155702125743-958,0,True
4256,20150302010318-216,0,True
4257,20150702010703-5,0,True
4258,20151202011253-62,2,True
4259,20151402011432-704,0,True
4260,20151802011838-551,0,True
4261,20152302012357-409,2,True
4262,20152902012912-255,3,True
4263,20153302013336-618,2,True
4264,20153502013558-87,0,True
4265,20155002015002-492,5,True
4266,20155002015015-368,0,True
4267,20155102015131-894,0,True
4268,20155202015257-248,0,True
4269,20155402015440-235,0,True
4270,20155902015910-865,5,True
4271,20151202021203-963,4,True
4272,20152202022209-169,7,True
4273,20152402022405-673,0,True
4274,20152502022556-609,0,True
4275,20152802022845-769,0,True
4276,20152902022959-436,13,True
4277,20153102023145-620,0,True
4278,20150602030620-961,0,True
4279,20151102031156-128,6,True
4280,20151602031635-816,3,True
4281,20151702031733-230,0,True
4282,20153202033230-703,0,True
4283,20153202033251-484,2,True
4284,20153802033813-283,0,True
4285,20153802033858-962,0,True
4286,20154602034646-21,2,True
4287,20155202035206-111,0,True
4288,20155402035448-649,0,True
4289,20150702040704-305,0,True
4290,20150902040934-793,0,True
4291,20153402043429-709,0,True
4292,20153602043601-34,0,True
4293,20153602043607-343,3,True
4294,20152202052214-494,6,True
4295,20152302052353-71,0,True
4296,20153502053554-349,2,True
4297,20154102054146-649,0,True
4298,20154402054410-14,0,True
4299,20155302055357-472,3,True
4300,20155402055423-909,1,True
4301,20155502055513-421,0,True
4302,20155802055814-251,0,True
4303,20151002061057-716,0,True
4304,20153602063638-621,0,True
4305,20154502074526-256,0,True
4306,20151802081849-562,0,True
4307,20153802083839-459,0,True
4308,20154802104828-327,0,True
4309,20155202105256-995,0,True
4310,20151802111847-191,0,True
4311,20150603120637-228,0,True
4312,20154603014603-806,0,True
4313,20155303015353-82,0,True
4314,20155803015845-964,0,True
4315,20151503031515-111,0,True
4316,20153403033453-828,0,True
4317,20154003034013-605,0,True
4318,20151003041033-690,0,True
4319,20154303044323-840,0,True
4320,20151403051445-471,0,True
4321,20154203054255-917,0,True
4322,20150203060230-10,1,True
4323,20150203060259-209,1,True
4324,20150403060423-562,0,True
4325,20150603060632-383,5,True
4326,20150803060815-535,0,True
4327,20151103061106-863,0,True
4328,20151403061455-374,0,True
4329,20151603061640-724,10,True
4330,20152803062833-268,0,True
4331,20153403063427-228,3,True
4332,20154203064217-174,1,True
4333,20155203065228-993,4,True
4334,20155203065229-254,0,True
4335,20150103070124-133,0,True
4336,20151303071356-254,2,True
4337,20152603072604-152,1,True
4338,20152703072701-166,4,True
4339,20152703072722-313,0,True
4340,20153603073635-578,0,True
4341,20154003074029-430,4,True
4342,20155303075334-830,0,True
4343,20155603075643-430,2,True
4344,20155803075823-463,0,True
4345,20150003080058-668,6,True
4346,20150303080344-262,2,True
4347,20150703080734-840,4,True
4348,20151103081125-45,0,True
4349,20153003083030-321,2,True
4350,20154103084141-252,7,True
4351,20155503085502-843,1,True
4352,20155803085804-911,1,True
4353,20150003090030-424,4,True
4354,20150603090639-155,3,True
4355,20150903090936-932,2,True
4356,20150903090957-551,2,True
4357,20151303091327-618,0,True
4358,20152403092415-182,0,True
4359,20152403092450-889,0,True
4360,20152403092454-380,3,True
4361,20153603093633-912,4,True
4362,20153703093747-572,0,True
4363,20153703093757-526,0,True
4364,20153803093849-545,0,True
4365,20154003094041-201,5,True
4366,20154103094100-193,0,True
4367,20154203094245-860,0,True
4368,20154603094612-797,0,True
4369,20155503095520-726,3,True
4370,20150103100100-923,1,True
4371,20150103100107-497,2,True
4372,20150303100335-568,7,True
4373,20150903100903-596,2,True
4374,20151103101135-993,1,True
4375,20151203101246-894,5,True
4376,20151403101408-211,6,True
4377,20151603101648-227,0,True
4378,20152003102027-431,6,True
4379,20152403102434-408,1,True
4380,20153603103631-247,0,True
4381,20153703103703-319,0,True
4382,20153903103958-735,3,True
4383,20154603104615-797,0,True
4384,20154703104742-613,2,True
4385,20154803104834-431,0,True
4386,20155203105243-520,0,True
4387,20152003112040-99,1,True
4388,20152703112735-711,1,True
4389,20152703112748-47,3,True
4390,20153103113118-650,2,True
4391,20153703113751-752,0,True
4392,20154003114038-680,0,True
4393,20154903114903-996,0,True
4394,20154903114918-526,0,True
4395,20155903115902-997,0,True
4396,20150303120312-233,2,True
4397,20150403120428-179,7,True
4398,20151203121253-478,1,True
4399,20152403122407-918,8,True
4400,20152403122426-392,0,True
4401,20153303123330-670,0,True
4402,20153703123740-719,0,True
4403,20153903123902-205,2,True
4404,20154303124314-941,2,True
4405,20155103125117-566,0,True
4406,20155303125317-749,7,True
4407,20150003010039-281,0,True
4408,20151203011232-992,0,True
4409,20151503011524-795,1,True
4410,20153803013812-529,7,True
4411,20154303014356-798,4,True
4412,20155003015007-18,5,True
4413,20155103015112-816,1,True
4414,20155203015202-223,0,True
4415,20155603015621-472,0,True
4416,20155603015631-143,4,True
4417,20155903015900-12,0,True
4418,20150003020050-522,3,True
4419,20150503020544-302,2,True
4420,20150603020600-648,0,True
4421,20150903020912-138,0,True
4422,20151303021356-890,0,True
4423,20152203022240-717,0,True
4424,20153003023020-726,1,True
4425,20153203023224-975,0,True
4426,20153503023514-976,0,True
4427,20154303024324-525,1,True
4428,20154603024631-872,3,True
4429,20154603024647-48,1,True
4430,20155303025331-674,4,True
4431,20155503025536-107,7,True
4432,20151403031412-911,1,True
4433,20151703031712-494,0,True
4434,20152303032328-493,2,True
4435,20153503033522-230,0,True
4436,20153703033723-96,0,True
4437,20154003034016-1,2,True
4438,20154503034530-585,0,True
4439,20154603034630-433,0,True
4440,20155903035925-197,0,True
4441,20150103040138-632,1,True
4442,20150503040507-176,3,True
4443,20150903040923-931,0,True
4444,20151203041231-943,1,True
4445,20151503041535-262,3,True
4446,20151503041546-127,0,True
4447,20151603041648-438,0,True
4448,20151603041648-814,0,True
4449,20151703041729-413,0,True
4450,20152103042134-429,0,True
4451,20152303042327-304,1,True
4452,20153903043925-167,3,True
4453,20154703044705-734,2,True
4454,20154703044709-708,5,True
4455,20154903044916-720,5,True
4456,20155003045027-887,4,True
4457,20155303045331-550,0,True
4458,20155303045356-851,6,True
4459,20155403045427-339,0,True
4460,20155803045807-863,0,True
4461,20155803045848-101,2,True
4462,20151103051148-977,3,True
4463,20151603051629-978,1,True
4464,20152303052305-443,0,True
4465,20152303052328-94,7,True
4466,20154003054009-197,8,True
4467,20155303055334-250,2,True
4468,20155703055749-564,19,True
4469,20153703063712-927,0,True
4470,20153803063844-450,0,True
4471,20155803075828-205,0,True
4472,20152303082316-783,0,True
4473,20152903102950-329,0,True
4474,20153003103027-18,0,True
4475,20154203104244-910,0,True
4476,20155503105545-835,0,True
4477,20155703105737-721,0,True
4478,20151204121208-62,0,True
4479,20152604122627-392,0,True
4480,20152604012632-211,0,True
4481,20155004015052-442,0,True
4482,20154204024203-816,0,True
4483,20151404041439-995,0,True
4484,20150004050011-484,0,True
4485,20151404051445-25,0,True
4486,20152704052728-389,0,True
4487,20153304053341-130,0,True
4488,20150804060809-962,0,True
4489,20151004061009-733,7,True
4490,20152004062054-876,8,True
4491,20152304062337-472,0,True
4492,20152904062938-285,0,True
4493,20153304063341-413,1,True
4494,20154104064113-956,15,True
4495,20154404064457-308,3,True
4496,20155004065029-598,0,True
4497,20155304065358-506,6,True
4498,20155404065421-768,1,True
4499,20155504065559-69,3,True
4500,20155604065634-463,0,True
4501,20155704065719-686,4,True
4502,20155904065927-209,1,True
4503,20150304070342-20,5,True
4504,20150604070622-992,0,True
4505,20151304071340-680,0,True
4506,20151504071559-733,5,True
4507,20151704071753-165,3,True
4508,20152004072035-991,2,True
4509,20152104072145-815,1,True
4510,20152404072411-614,1,True
4511,20153204073231-660,1,True
4512,20153504073526-319,4,True
4513,20153704073745-278,6,True
4514,20154304074334-798,5,True
4515,20155204075252-177,0,True
4516,20155504075511-773,1,True
4517,20155904075953-519,4,True
4518,20150204080211-442,0,True
4519,20150304080333-22,0,True
4520,20151404081429-288,15,True
4521,20151604081612-669,2,True
4522,20152004082011-358,5,True
4523,20152604082614-455,0,True
4524,20155604085623-148,0,True
4525,20151104091151-104,2,True
4526,20151504091530-898,1,True
4527,20151604091656-972,12,True
4528,20152804092840-293,0,True
4529,20153204093236-149,8,True
4530,20154404094430-924,1,True
4531,20154604094636-292,5,True
4532,20154804094840-923,3,True
4533,20155304095308-767,4,True
4534,20150704100721-493,3,True
4535,20150804100804-119,3,True
4536,20152004102015-754,4,True
4537,20152504102511-329,14,True
4538,20152704102759-689,0,True
4539,20153104103154-685,1,True
4540,20153304103322-48,0,True
4541,20153504103503-465,4,True
4542,20154004104042-172,0,True
4543,20154204104255-618,0,True
4544,20154904104947-550,1,True
4545,20155204105251-380,4,True
4546,20150904110945-706,8,True
4547,20151404111432-521,0,True
4548,20151804111828-884,14,True
4549,20152004112004-471,0,True
4550,20152504112551-431,2,True
4551,20153404113438-674,6,True
4552,20153604113656-45,3,True
4553,20153704113747-463,0,True
4554,20154104114100-134,8,True
4555,20154404114459-43,3,True
4556,20154504114552-72,0,True
4557,20150404120407-76,0,True
4558,20150404120427-5,0,True
4559,20151104121107-641,0,True
4560,20151304121328-420,2,True
4561,20152004122028-933,6,True
4562,20152204122238-160,6,True
4563,20153004123046-146,0,True
4564,20153404123427-942,8,True
4565,20153604123646-881,2,True
4566,20153804123821-386,0,True
4567,20153904123927-503,0,True
4568,20154004124049-126,0,True
4569,20154204124245-802,1,True
4570,20154904124934-601,1,True
4571,20155604125644-698,5,True
4572,20150004010010-724,3,True
4573,20150604010643-971,9,True
4574,20151204011238-471,0,True
4575,20151304011310-154,1,True
4576,20151804011822-374,0,True
4577,20152704012705-41,1,True
4578,20152804012816-125,3,True
4579,20153004013039-570,0,True
4580,20153204013239-640,1,True
4581,20153504013504-269,0,True
4582,20153504013535-186,1,True
4583,20153904013906-659,0,True
4584,20154004014005-146,0,True
4585,20154504014517-802,1,True
4586,20154704014703-466,2,True
4587,20155004015003-341,2,True
4588,20155204015210-595,1,True
4589,20155204015218-625,0,True
4590,20155704015728-85,4,True
4591,20155704015757-89,6,True
4592,20150304020354-357,0,True
4593,20150304020357-184,9,True
4594,20151404021437-954,2,True
4595,20151504021557-531,2,True
4596,20152404022448-606,0,True
4597,20152604022659-533,0,True
4598,20152704022701-232,6,True
4599,20152904022933-687,4,True
4600,20153004023033-371,2,True
4601,20153104023109-416,0,True
4602,20154004024021-315,1,True
4603,20154404024426-337,1,True
4604,20155304025306-399,1,True
4605,20155404025436-249,0,True
4606,20155704025719-973,7,True
4607,20150904030958-830,1,True
4608,20151204031209-720,0,True
4609,20154204034234-400,1,True
4610,20154904034903-354,1,True
4611,20155304035331-275,13,True
4612,20155504035505-637,0,True
4613,20155804035844-100,3,True
4614,20150404040455-117,0,True
4615,20150904040954-217,0,True
4616,20151004041028-27,2,True
4617,20151104041141-688,0,True
4618,20151204041235-141,0,True
4619,20151704041709-562,0,True
4620,20151704041733-844,4,True
4621,20151804041847-14,2,True
4622,20152204042231-872,0,True
4623,20152404042428-569,1,True
4624,20152504042505-190,0,True
4625,20152504042522-96,7,True
4626,20153104043140-683,2,True
4627,20153604043601-41,0,True
4628,20153904043911-814,1,True
4629,20154104044114-321,0,True
4630,20154304044323-645,1,True
4631,20154304044326-805,2,True
4632,20154404044426-903,0,True
4633,20154804044802-635,1,True
4634,20154804044849-878,5,True
4635,20155804045831-476,0,True
4636,20155804045852-111,0,True
4637,20150704050743-697,5,True
4638,20151704051706-78,0,True
4639,20153204053251-894,2,True
4640,20153404053446-388,3,True
4641,20153604053608-723,4,True
4642,20154104054114-147,7,True
4643,20155104055125-368,2,True
4644,20155204055234-952,18,True
4645,20155604055630-978,2,True
4646,20150104090150-765,0,True
4647,20150704090726-900,0,True
4648,20150204100226-134,0,True
4649,20150404100414-811,0,True
4650,20151204111228-777,0,True
4651,20155104115145-356,0,True
4652,20154205014234-263,0,True
4653,20151005021037-110,0,True
4654,20151805041820-109,0,True
4655,20152505042539-392,0,True
4656,20153105043140-305,0,True
4657,20150205050206-416,0,True
4658,20150205050211-113,0,True
4659,20152605052649-247,0,True
4660,20154105054122-296,0,True
4661,20155005055054-396,0,True
4662,20150105060134-242,17,True
4663,20150105060153-959,0,True
4664,20150105060155-720,0,True
4665,20152105062116-886,0,True
4666,20152105062125-369,2,True
4667,20152105062151-555,11,True
4668,20152605062636-836,5,True
4669,20152805062805-519,4,True
4670,20154205064237-776,5,True
4671,20155005065043-343,7,True
4672,20155705065729-214,3,True
4673,20150605070642-510,1,True
4674,20150905070939-279,3,True
4675,20151005071024-452,4,True
4676,20151305071325-466,0,True
4677,20151805071821-119,1,True
4678,20152005072030-649,0,True
4679,20152505072542-147,0,True
4680,20152605072645-576,0,True
4681,20153105073128-364,0,True
4682,20153205073222-529,5,True
4683,20153505073536-429,4,True
4684,20153705073748-632,0,True
4685,20153905073902-613,2,True
4686,20154405074442-509,1,True
4687,20154605074608-859,5,True
4688,20150005080045-118,0,True
4689,20150105080122-729,3,True
4690,20150205080250-857,2,True
4691,20150405080425-970,5,True
4692,20150505080542-405,0,True
4693,20150605080621-713,2,True
4694,20150605080626-486,0,True
4695,20151405081403-596,0,True
4696,20151705081717-385,2,True
4697,20152005082000-73,0,True
4698,20152405082447-612,0,True
4699,20153205083252-86,2,True
4700,20153905083900-16,4,True
4701,20153905083914-652,0,True
4702,20154005084034-534,0,True
4703,20154605084600-982,2,True
4704,20154705084749-300,0,True
4705,20154905084924-500,0,True
4706,20154905084932-890,8,True
4707,20155705085712-420,2,True
4708,20155805085850-481,0,True
4709,20150105090139-623,7,True
4710,20150405090426-651,6,True
4711,20151105091109-417,4,True
4712,20151705091722-67,6,True
4713,20152005092047-998,2,True
4714,20152705092735-661,1,True
4715,20152805092834-132,0,True
4716,20152805092847-422,0,True
4717,20153205093235-612,0,True
4718,20153305093306-900,0,True
4719,20153505093535-456,1,True
4720,20153505093553-28,0,True
4721,20154305094304-138,8,True
4722,20154405094402-820,4,True
4723,20150405100402-510,8,True
4724,20152005102037-864,2,True
4725,20152505102515-978,7,True
4726,20153105103119-427,0,True
4727,20153505103526-82,5,True
4728,20153805103821-658,1,True
4729,20154805104835-68,3,True
4730,20150005110029-714,2,True
4731,20151405111427-937,0,True
4732,20151405111428-942,1,True
4733,20152705112730-412,1,True
4734,20153005113023-61,1,True
4735,20153505113500-23,2,True
4736,20153605113620-487,2,True
4737,20153905113904-390,5,True
4738,20153905113933-110,0,True
4739,20154005114042-468,3,True
4740,20154705114743-724,3,True
4741,20150605120608-125,2,True
4742,20152405122436-184,3,True
4743,20152605122628-610,0,True
4744,20153305123353-662,1,True
4745,20153705123714-935,5,True
4746,20154505124525-350,2,True
